#Position (bp)	mapping quality
2.4241382495E9	56.61130002710272
2.424143266E9	59.114799672935405
2.424148257E9	29.65610887432488
2.4241532335E9	0.0
2.424158185E9	51.95627182770664
2.4241631205E9	59.45979986657772
2.424167966E9	52.84719785323563
2.4241727195E9	54.02692069666696
2.42417746E9	24.399590816094566
2.4241821845E9	38.99824051407589
2.424186824E9	51.46344998964589
2.4241911275E9	26.657872969500712
2.424195133E9	33.63355640860142
2.4241987975E9	0.0
2.4242021445E9	25.147111799125703
2.4242054065E9	30.912073490813647
2.424208331E9	29.00997506234414
